Location_Name,Location_Type,Blk_No,Address,Postal_Code,Full Address,Long,Lat,floor_area_sqm,remaining_lease,Price,Link,Lease_Used,Num_Bed,Num_Toilet
Tampines,HDB 5 Room,260,Tampines,,260 Tamp,,,132,60,688888,https://www.99.co/singapore/sale/property/260-tampines-street-21-hdb-QNXUXi9QTiQg2gH24NtkKy,39.0,3,2
Bukit Batok West,HDB 4 Room,461A,Bukit Batok West Avenue 8,,461A Bukit Batok West Avenue 8,,,92,95,660000,https://www.99.co/singapore/sale/property/461a-bukit-batok-west-avenue-8-hdb-CGAdBAPH7XdzxCf7U5vBG5,4.0,3,2
Bukit Batok East,HDB 2 Room,292A,Bukit Batok East Avenue 6,,292A Bukit Batok East Avenue 6,,,47,93,340000,https://www.99.co/singapore/sale/property/292a-bukit-batok-east-avenue-6-hdb-L66PVMLZj2HY6vUVh9rYPz,6.0,1Bed,1
Ang Mo Kio,HDB 4 Room,209,Ang Mo Kio Avenue 3,,209 Ang Mo Kio Avenue 3,,,90,53,489000,https://www.99.co/singapore/sale/property/209-ang-mo-kio-avenue-3-hdb-dt7ZsHehJnZHRB8V246oHb,46.0,3,2
Admiralty Link,HDB 4 Room,485,Admiralty Link,,485 Admiralty Link,,,84,79,488888,https://www.99.co/singapore/sale/property/485-admiralty-link-hdb-FopvqCohvoCCyFPxdVBvaK,20.0,3,2
Hougang,HDB 4 Room,555,Hougang Street 51,,555 Hougang Street 51,,,102,68,500000,https://www.99.co/singapore/sale/property/555-hougang-street-51-hdb-JcSPBSLmXwB2XxwsnRmvki,31.0,3,2
Buangkok Link,HDB 2 Room,992A,Buangkok Link,,992A Buangkok Link,,,37,95,348888,https://www.99.co/singapore/sale/property/992a-buangkok-link-hdb-6XTu7kevxtgmE6Dd6r87wd,4.0,1Bed,1
Choa Chu Kang,HDB 4 Room,811A,Choa Chu Kang Avenue 7,,811A Choa Chu Kang Avenue 7,,,92,93,586000,https://www.99.co/singapore/sale/property/811a-choa-chu-kang-avenue-7-hdb-jJnMxSMif86G3Nge8mknpk,6.0,3,2
Woodlands,HDB 4 Room,529,Woodlands Drive 14,,529 Woodlands Drive 14,,,104,75,550000,https://www.99.co/singapore/sale/property/529-woodlands-drive-14-hdb-89B4Nodfr4xzSnfcgiR96c,24.0,3,2
Bedok South,HDB 5 Room,20,Bedok South Road,,20 Bedok South Road,,,118,52,780000,https://www.99.co/singapore/sale/property/20-bedok-south-road-hdb-b8UE3BC3inauquJk9kjpWx,47.0,3,2
Ang Mo Kio,HDB 3 Room,418,Ang Mo Kio Avenue 10,,418 Ang Mo Kio Avenue 10,,,72,55,399999,https://www.99.co/singapore/sale/property/418-ang-mo-kio-avenue-10-hdb-DNa66C8jb7DbRc3XKo74hu,44.0,3,2
Bishan,HDB 5 Room,148,Bishan Street 11,,148 Bishan Street 11,,,133,63,1020000,https://www.99.co/singapore/sale/property/148-bishan-street-11-hdb-gjnLb6kQEBkUDQVodok4pS,36.0,4,3
Ang Mo Kio,HDB 3 Room,345,Ang Mo Kio Avenue 3,,345 Ang Mo Kio Avenue 3,,,73,54,490000,https://www.99.co/singapore/sale/property/345-ang-mo-kio-avenue-3-hdb-XU4bgEYz7rfko9XjJQUop6,45.0,2,2
Canberra,HDB 3 Room,104A,Canberra Street,,104A Canberra Street,,,67,94,458000,https://www.99.co/singapore/sale/property/104a-canberra-street-hdb-QwfHcHM9QMPGAHo72xnMbb,5.0,2,2
Bukit Batok West,HDB 4 Room,449B,Bukit Batok West Avenue 9,,449B Bukit Batok West Avenue 9,,,92,95,580000,https://www.99.co/singapore/sale/property/449b-bukit-batok-west-avenue-9-hdb-28GHdjVWyAjQuzaKQQozVG,4.0,3,2
Jurong West,HDB 4 Room,545,Jurong West Street 42,,545 Jurong West Street 42,,,103,61,498000,https://www.99.co/singapore/sale/property/545-jurong-west-street-42-hdb-fpSkV3cfU8xcrSBB58QptZ,38.0,3,2
Tampines,HDB 3 Room,405,Tampines,,405 Tamp,,,59,61,399000,https://www.99.co/singapore/sale/property/405-tampines-street-41-hdb-VuLr2vhqzEhKKZB7j9sANn,38.0,2,2
Jurong West,HDB 5 Room,988B,Jurong West Street 93,,988B Jurong West Street 93,,,109,84,650000,https://www.99.co/singapore/sale/property/988b-jurong-west-street-93-hdb-aK8dm7NxVWWPmmA6DPm4og,15.0,3,2
Tampines,HDB 4 Room,908,Tampines,,908 Tamp,,,103,59,615000,https://www.99.co/singapore/sale/property/908-tampines-avenue-4-hdb-GeqUYtta9XdQZEkUZcouuG,40.0,3,2
Tampines,HDB 3 Room,214,Tampines,,214 Tamp,,,66,61,450000,https://www.99.co/singapore/sale/property/214-tampines-street-23-hdb-BeyvvDHKuSZ6nzLLN4put7,38.0,2,2
Corporation,HDB 2 Room,150A,Corporation Drive,,150A Corporation Drive,,,37,94,358000,https://www.99.co/singapore/sale/property/150a-corporation-drive-hdb-ghZ2cL8oAoSrCmsFjJCuEQ,5.0,1Bed,1
Ang Mo Kio,HDB 4 Room,619,Ang Mo Kio Avenue 4,,619 Ang Mo Kio Avenue 4,,,107,72,690000,https://www.99.co/singapore/sale/property/619-ang-mo-kio-avenue-4-hdb-gUHBxo8nUycSCiCBsBh3iM,27.0,3,2
Ang Mo Kio,HDB 5 Room,260B,Ang Mo Kio Street 21,,260B Ang Mo Kio Street 21,,,112,94,1188888,https://www.99.co/singapore/sale/property/260b-ang-mo-kio-street-21-hdb-9ZwxAjeJGRZ4aTujzJziT9,5.0,3,2
Woodlands,HDB 4 Room,357,Woodlands Avenue 5,,357 Woodlands Avenue 5,,,143,72,900000,https://www.99.co/singapore/sale/property/357-woodlands-avenue-5-hdb-VrZoPvp6Haca6bnrQ4igGa,27.0,4,3
Tampines,HDB Executive,938,Tampines,,938 Tamp,,,146,64,898000,https://www.99.co/singapore/sale/property/938-tampines-avenue-5-hdb-djwA9jiViEk2KAwxQEtLRg,35.0,4,3
Jelapang,HDB 5 Room,522,Jelapang Road,,522 Jelapang Road,,,119,74,628000,https://www.99.co/singapore/sale/property/522-jelapang-road-hdb-YWHBK5NYyUQKLCpacTf3kh,25.0,3,2
Lengkong Tiga,HDB 4 Room,113,Lengkong Tiga,,113 Lengkong Tiga,,,108,65,728000,https://www.99.co/singapore/sale/property/113-lengkong-tiga-hdb-7KirkfA2P5wpwCJqhH3XMb,34.0,3,2
Tampines,HDB 4 Room,361,Tampines,,361 Tamp,,,127,72,720000,https://www.99.co/singapore/sale/property/361-tampines-street-34-hdb-9275u7BHF6faAnqPfCvfAJ,27.0,4,2
Yishun,HDB 4 Room,676C,Yishun Road,,676C Yishun Road,,,92,94,565000,https://www.99.co/singapore/sale/property/676c-yishun-ring-road-hdb-5Dd7fYj3bEpSiZuvDDGEUA,5.0,3,2
Taman Ho Swee,HDB 3 Room,12,Taman Ho Swee,,12 Taman Ho Swee,,,53,46,320000,https://www.99.co/singapore/sale/property/12-taman-ho-swee-hdb-EPMJUfn2aLmizexERSLkbR,53.0,2,1
Tampines,HDB 4 Room,251,Tampines,,251 Tamp,,,101,61,595000,https://www.99.co/singapore/sale/property/251-tampines-street-21-hdb-5KFEjLFcrikuPfEpUpLLV7,38.0,3,2
Bedok North,HDB 3 Room,426,Bedok North Road,,426 Bedok North Road,,,66,55,420000,https://www.99.co/singapore/sale/property/426-bedok-north-road-hdb-mkywHqojTUicng3zpq83CL,44.0,3,2
Bukit Batok West,HDB 4 Room,461A,Bukit Batok West Avenue 8,,461A Bukit Batok West Avenue 8,,,92,95,680000,https://www.99.co/singapore/sale/property/461a-bukit-batok-west-avenue-8-hdb-UrskP8bYGdATFpxRtGBvUV,4.0,3,2
Hougang,HDB 3 Room,704,Hougang Avenue 2,,704 Hougang Avenue 2,,,72,61,410000,https://www.99.co/singapore/sale/property/704-hougang-avenue-2-hdb-gf2QMUyHhnhtdTQsbwBDqt,38.0,2,2
Yishun,HDB 5 Room,676C,Yishun Road,,676C Yishun Road,,,112,94,728000,https://www.99.co/singapore/sale/property/676c-yishun-ring-road-hdb-Mse5fMR7PzzeeK5xVZDMbz,5.0,3,2
Potong Pasir,HDB 3 Room,134,Potong Pasir Avenue 3,,134 Potong Pasir Avenue 3,,,73,60,480000,https://www.99.co/singapore/sale/property/134-potong-pasir-avenue-3-hdb-UoAWVz2QxsW5LTWvNknT5A,39.0,2,2
Senja,HDB 4 Room,635B,Senja Road,,635B Senja Road,,,92,91,648000,https://www.99.co/singapore/sale/property/635b-senja-road-hdb-is4PXCogoS4PtTRCEJJYWm,8.0,3,2
Choa Chu Kang North 6,HDB Executive,558,Choa Chu Kang North 6,,558 Choa Chu Kang North 6,,,146,72,790000,https://www.99.co/singapore/sale/property/558-choa-chu-kang-north-6-hdb-H94ZdoDPaP6XNU2qWMkHjk,27.0,4,2
Jurong West,HDB 5 Room,271C,Jurong West Street 24,,271C Jurong West Street 24,,,112,79,570000,https://www.99.co/singapore/sale/property/271c-jurong-west-street-24-hdb-emZFUb9N7vaXuaBp37HWLL,20.0,3,2
Crawford Lane,HDB 5 Room,461,Crawford Lane,,461 Crawford Lane,,,121,57,900000,https://www.99.co/singapore/sale/property/461-crawford-lane-hdb-PMNLGP9tWQkWLwAiEdSiML,42.0,3,2
Mar,HDB 5 Room,27,Mar,,27 Mar,,,125,51,830000,https://www.99.co/singapore/sale/property/27-marine-crescent-hdb-FheTg9Xgyyw8mVj8rehgSm,48.0,4,2
Canberra,HDB 4 Room,107C,Canberra Street,,107C Canberra Street,,,92,94,620000,https://www.99.co/singapore/sale/property/107c-canberra-street-hdb-d3dhG24cKxBrcxsx6wVLV5,5.0,3,2
Admiralty,HDB 5 Room,467,Admiralty Drive,,467 Admiralty Drive,,,114,77,638000,https://www.99.co/singapore/sale/property/467-admiralty-drive-hdb-NJraoyrZhQAUcWi6t5vzek,22.0,3,2
Yishun,HDB 3 Room,210,Yishun Street 21,,210 Yishun Street 21,,,66,61,450000,https://www.99.co/singapore/sale/property/210-yishun-street-21-hdb-PcULVpkKa8W6iBSFZuPiHT,38.0,2,2
Woodlands,HDB 4 Room,518,Woodlands Drive 14,,518 Woodlands Drive 14,,,104,76,580000,https://www.99.co/singapore/sale/property/518-woodlands-drive-14-hdb-hJaqYfpnQcTAJUz5KWZjdX,23.0,3,2
Kang Ch,HDB 4 Room,345,Kang Ch,,345 Kang Ch,,,102,73,668000,https://www.99.co/singapore/sale/property/345-kang-ching-road-hdb-TpuBCHCVZGX3bKHH7gugXB,26.0,3,2
Jurong West,HDB 3 Room,481,Jurong West Street 41,,481 Jurong West Street 41,,,66,61,395000,https://www.99.co/singapore/sale/property/481-jurong-west-street-41-hdb-H5qqDVTjDKdmDYCuFeK6RN,38.0,2,2
Pasir Ris,HDB Executive,714,Pasir Ris Street 72,,714 Pasir Ris Street 72,,,147,72,890000,https://www.99.co/singapore/sale/property/714-pasir-ris-street-72-hdb-JHWPbR9F9bGDDBKr3k6BEi,27.0,4,2
Joo Seng,HDB 5 Room,10,Joo Seng Road,,10 Joo Seng Road,,,119,59,750000,https://www.99.co/singapore/sale/property/10-joo-seng-road-hdb-oWagZVcZQGNTAvhtsGyA7A,40.0,3,2
Yishun,HDB 5 Room,348D,Yishun Avenue 11,,348D Yishun Avenue 11,,,112,89,880000,https://www.99.co/singapore/sale/property/348d-yishun-avenue-11-hdb-JyegSzRyrUDX4nW5U3Uj9H,10.0,4,2
Telok Blangah Heights,HDB 5 Room,85,Telok Blangah Heights,,85 Telok Blangah Heights,,,109,79,1090000,https://www.99.co/singapore/sale/property/85-telok-blangah-heights-hdb-8oikTvT7Ss76rijsX8Mb8b,20.0,3,2
Compassvale Crescent,HDB 5 Room,289A,Compassvale Crescent,,289A Compassvale Crescent,,,112,93,770000,https://www.99.co/singapore/sale/property/289a-compassvale-crescent-hdb-nT6sXDzxfERDiSfVhTPfrm,6.0,3,2
Jurong West,HDB 4 Room,673A,Jurong West Street 65,,673A Jurong West Street 65,,,85,78,520000,https://www.99.co/singapore/sale/property/673a-jurong-west-street-65-hdb-EQAGaYyWf3mZjm8WWuJhoC,21.0,3,2
Teban Gardens,HDB 3 Room,38,Teban Gardens Road,,38 Teban Gardens Road,,,66,42,325000,https://www.99.co/singapore/sale/property/38-teban-gardens-road-hdb-JXJhj5CocygNHqP2HwsiWC,57.0,2,1
Boon Lay,HDB 3 Room,185,Boon Lay Avenue,,185 Boon Lay Avenue,,,58,51,280000,https://www.99.co/singapore/sale/property/185-boon-lay-avenue-hdb-ZEeJuHrHVptaBQtMJVuPfd,48.0,2,1
Ang Mo Kio,HDB 5 Room,430,Ang Mo Kio Avenue 3,,430 Ang Mo Kio Avenue 3,,,118,55,758000,https://www.99.co/singapore/sale/property/430-ang-mo-kio-avenue-3-hdb-hJF7HgkahWMjQRjfpGUvSa,44.0,3,2
Sumang Lane,HDB 2 Room,232C,Sumang Lane,,232C Sumang Lane,,,46,94,398000,https://www.99.co/singapore/sale/property/232c-sumang-lane-hdb-6s3wyFTKXkCLNuoce6Xrox,5.0,1Bed,1
Canberra,HDB 4 Room,107A,Canberra Street,,107A Canberra Street,,,92,94,635000,https://www.99.co/singapore/sale/property/107a-canberra-street-hdb-4gUtyw9o8h7iSVAXfkjbr8,5.0,3,2
Jelapang,HDB 4 Room,514,Jelapang Road,,514 Jelapang Road,,,101,74,538888,https://www.99.co/singapore/sale/property/514-jelapang-road-hdb-PEu6YNqSxJEqU4FKRpmusx,25.0,3,2
Choa Chu Kang,HDB 4 Room,476B,Choa Chu Kang Avenue 5,,476B Choa Chu Kang Avenue 5,,,91,89,528000,https://www.99.co/singapore/sale/property/476b-choa-chu-kang-avenue-5-hdb-jQpqrhUC8Pydu6DR3nDvwf,10.0,3,2
Pasir Ris,HDB Executive,153,Pasir Ris Street 13,,153 Pasir Ris Street 13,,,145,71,810000,https://www.99.co/singapore/sale/property/153-pasir-ris-street-13-hdb-58UWb5unoifxYNfQDGKfoy,28.0,3,2
Ang Mo Kio,HDB 4 Room,301,Ang Mo Kio Avenue 3,,301 Ang Mo Kio Avenue 3,,,98,54,670000,https://www.99.co/singapore/sale/property/301-ang-mo-kio-avenue-3-hdb-nAddpxTGuBUauUTeZrQctz,45.0,3,2
Compassvale Lane,HDB 3 Room,209C,Compassvale Lane,,209C Compassvale Lane,,,66,87,465000,https://www.99.co/singapore/sale/property/209c-compassvale-lane-hdb-GNJzTLVbDYgxMyiKMPr3Qe,12.0,2,2
Jurong West,HDB 5 Room,676B,Jurong West Street 64,,676B Jurong West Street 64,,,109,84,603000,https://www.99.co/singapore/sale/property/676b-jurong-west-street-64-hdb-geagwKquoQcp2eT8XNTH35,15.0,3,2
Mar,HDB 5 Room,2,Mar,,2 Mar,,,119,51,825000,https://www.99.co/singapore/sale/property/2-marine-terrace-hdb-CXNehnkYfcgVbRnA5ZarM3,48.0,4,2
Sumang Lane,HDB 4 Room,220C,Sumang Lane,,220C Sumang Lane,,,92,94,598000,https://www.99.co/singapore/sale/property/220c-sumang-lane-hdb-2uUw8p2bYZwWupS56y6RzD,5.0,3,2
Pasir Ris,HDB 5 Room,482,Pasir Ris Drive 4,,482 Pasir Ris Drive 4,,,120,65,650000,https://www.99.co/singapore/sale/property/482-pasir-ris-drive-4-hdb-cTm2QJupxR4Pn6LcArvePa,34.0,3,2
Punggol East,HDB 5 Room,658B,Punggol East,,658B Punggol East,,,112,94,750000,https://www.99.co/singapore/sale/property/658b-punggol-east-hdb-XeqqJPz3i3u2GSG8ksi6Nf,5.0,3,2
Woodlands,HDB 5 Room,690F,Woodlands Drive 75,,690F Woodlands Drive 75,,,109,80,585000,https://www.99.co/singapore/sale/property/690f-woodlands-drive-75-hdb-6ZHSaBpvzm4q2SQhi66f8K,19.0,3,2
Fernvale Link,HDB 5 Room,413A,Fernvale Link,,413A Fernvale Link,,,109,80,660000,https://www.99.co/singapore/sale/property/413a-fernvale-link-hdb-6RnDtjApP8QYGHp6miz5dB,19.0,3,2
Jurong West,HDB 4 Room,987A,Jurong West Street 93,,987A Jurong West Street 93,,,92,84,550000,https://www.99.co/singapore/sale/property/987a-jurong-west-street-93-hdb-2Err7wTfQpQLLgKRCH6WUf,15.0,3,2
Jurong West,HDB 5 Room,529,Jurong West Street 52,,529 Jurong West Street 52,,,117,58,568888,https://www.99.co/singapore/sale/property/529-jurong-west-street-52-hdb-25pMAAGiGQahnY5z9nDYkZ,41.0,3,2
Boon Lay,HDB 3 Room,187,Boon Lay Avenue,,187 Boon Lay Avenue,,,67,54,330000,https://www.99.co/singapore/sale/property/187-boon-lay-avenue-hdb-QAvxTAyvFCjiSxgHEiArQq,45.0,2,1
Segar,HDB 5 Room,481,Segar Road,,481 Segar Road,,,109,78,525000,https://www.99.co/singapore/sale/property/481-segar-road-hdb-7cyTaxVSLnf4yPu99NmqrW,21.0,3,2
Jurong West,HDB 4 Room,550,Jurong West Street 42,,550 Jurong West Street 42,,,103,61,500000,https://www.99.co/singapore/sale/property/550-jurong-west-street-42-hdb-2MpvfUDyAdc53CQ7DTn7eZ,38.0,3,2
Senja,HDB Executive,607,Senja Road,,607 Senja Road,,,129,77,768888,https://www.99.co/singapore/sale/property/607-senja-road-hdb-gGZpM86VtuF6eYDmvABoNn,22.0,3,2
Clementi,HDB 3 Room,345,Clementi Avenue 5,,345 Clementi Avenue 5,,,81,55,490000,https://www.99.co/singapore/sale/property/345-clementi-avenue-5-hdb-AryVKTtLEn2WRAz4tNGFWU,44.0,2,2
Jurong East,HDB 5 Room,111,Jurong East Street 13,,111 Jurong East Street 13,,,119,57,628000,https://www.99.co/singapore/sale/property/111-jurong-east-street-13-hdb-EvrsHpMAmdRUTv3yaWELu8,42.0,3,2
Serangoon,HDB 5 Room,310,Serangoon Avenue 2,,310 Serangoon Avenue 2,,,120,61,800000,https://www.99.co/singapore/sale/property/310-serangoon-avenue-2-hdb-VjuPHV8fRXFzhG5mRvy6Vm,38.0,3,2
Holland,HDB 3 Room,8,Holland Avenue,,8 Holland Avenue,,,58,50,450000,https://www.99.co/singapore/sale/property/8-holland-avenue-hdb-dZUG5E8sUXBf8WKMphZjTe,49.0,2,2
Toa Payoh East,HDB 4 Room,261,Toa Payoh East,,261 Toa Payoh East,,,91,94,1100000,https://www.99.co/singapore/sale/property/261-toa-payoh-east-hdb-EQcNGVyuPUaVUjivwqPbU5,5.0,3,2
Bukit Batok West,HDB 4 Room,450B,Bukit Batok West Avenue 6,,450B Bukit Batok West Avenue 6,,,92,95,599999,https://www.99.co/singapore/sale/property/450b-bukit-batok-west-avenue-6-hdb-PhRYGRqCsNy2GBqRJFjJMo,4.0,3,2
Punggol Walk,HDB 4 Room,271C,Punggol Walk,,271C Punggol Walk,,,92,90,680000,https://www.99.co/singapore/sale/property/271c-punggol-walk-hdb-7LH5yxyD2CkxDyurMtYtoE,9.0,3,2
Woodlands,HDB Executive,345,Woodlands Street 32,,345 Woodlands Street 32,,,174,71,1020000,https://www.99.co/singapore/sale/property/345-woodlands-street-32-hdb-ZsPLJwvmc3BWnwxukDnYW9,28.0,6,4
Punggol Walk,HDB 4 Room,271C,Punggol Walk,,271C Punggol Walk,,,92,90,718000,https://www.99.co/singapore/sale/property/271c-punggol-walk-hdb-UcuLne5YCiytqzLsZzZjHJ,9.0,3,2
Sumang Lane,HDB 5 Room,234B,Sumang Lane,,234B Sumang Lane,,,112,94,699999,https://www.99.co/singapore/sale/property/234b-sumang-lane-hdb-UAR4aE97y8qnHNBs9F35hJ,5.0,3,2
Hougang,HDB 4 Room,965,Hougang Avenue 9,,965 Hougang Avenue 9,,,100,75,513000,https://www.99.co/singapore/sale/property/965-hougang-avenue-9-hdb-EnJK5WBPbbM2if5GY3zwtr,24.0,3,2
Bukit Batok West,HDB 5 Room,452A,Bukit Batok West Avenue 6,,452A Bukit Batok West Avenue 6,,,114,95,810000,https://www.99.co/singapore/sale/property/452a-bukit-batok-west-avenue-6-hdb-Gfae4rMoKRhFhXevYpn6c8,4.0,3,2
Ang Mo Kio,HDB 3 Room,537,Ang Mo Kio Avenue 5,,537 Ang Mo Kio Avenue 5,,,91,56,518000,https://www.99.co/singapore/sale/property/537-ang-mo-kio-avenue-5-hdb-Sd3tBfp3UYMyUwQDknjBN6,43.0,3,2
Jurong West,HDB Executive,558,Jurong West Street 42,,558 Jurong West Street 42,,,150,61,777000,https://www.99.co/singapore/sale/property/558-jurong-west-street-42-hdb-8sG9hNSAETEijno5AmyLLc,38.0,3,3
Choa Chu Kang,HDB 5 Room,453,Choa Chu Kang Avenue 4,,453 Choa Chu Kang Avenue 4,,,141,76,739888,https://www.99.co/singapore/sale/property/453-choa-chu-kang-avenue-4-hdb-6QLPcipyuDHC8uPQLWm96r,23.0,4,2
Sumang Link,HDB 5 Room,312B,Sumang Link,,312B Sumang Link,,,112,91,740000,https://www.99.co/singapore/sale/property/312b-sumang-link-hdb-Dz9Xbzpx2nAs6Q84Rtjpor,8.0,3,2
Jelapang,HDB 4 Room,510,Jelapang Road,,510 Jelapang Road,,,90,74,490000,https://www.99.co/singapore/sale/property/510-jelapang-road-hdb-bdcJJe3VDsyb7aTNwraYnv,25.0,3,2
Serangoon,HDB 4 Room,237,Serangoon Avenue 3,,237 Serangoon Avenue 3,,,83,61,588000,https://www.99.co/singapore/sale/property/237-serangoon-avenue-3-hdb-4mRFtWDMjCStHoqXvn5sQ9,38.0,3,2
Woodlands,HDB 4 Room,853,Woodlands Street 83,,853 Woodlands Street 83,,,103,69,520000,https://www.99.co/singapore/sale/property/853-woodlands-street-83-hdb-fpyf9Z2mCamNWiwDu7tFfW,30.0,3,2
Mar,HDB 4 Room,34,Mar,,34 Mar,,,82,51,560000,https://www.99.co/singapore/sale/property/34-marine-crescent-hdb-DecQwFgbqtfq8VcdPCyT27,48.0,3,1
Sengkang East Way,HDB 4 Room,260D,Sengkang East Way,,260D Sengkang East Way,,,89,77,560000,https://www.99.co/singapore/sale/property/260d-sengkang-east-way-hdb-TEQxCrDpgEjbFmNi3AfVZL,22.0,3,2
Teban Gardens,HDB 3 Room,54,Teban Gardens Road,,54 Teban Gardens Road,,,63,62,359999,https://www.99.co/singapore/sale/property/54-teban-gardens-road-hdb-nG7faEBciXbg7YN2HWbmyC,37.0,2,2
Yishun,HDB Executive,606,Yishun Street 61,,606 Yishun Street 61,,,141,63,830000,https://www.99.co/singapore/sale/property/606-yishun-street-61-hdb-BZM94XrBWsnHhK3nDEYN4k,36.0,3,2
Bedok North,HDB 3 Room,126,Bedok North Street 2,,126 Bedok North Street 2,,,66,54,365000,https://www.99.co/singapore/sale/property/126-bedok-north-street-2-hdb-cfisJGtktjzzCSywrxRrSh,45.0,2,2
Edgedale,HDB 3 Room,682C,Edgedale Plains,,682C Edgedale Plains,,,67,94,475000,https://www.99.co/singapore/sale/property/682c-edgedale-plains-hdb-PHGsJsPEcpiaDuDX2cRhpe,5.0,2,2
Pasir Ris,HDB Executive,220,Pasir Ris Street 21,,220 Pasir Ris Street 21,,,147,69,830000,https://www.99.co/singapore/sale/property/220-pasir-ris-street-21-hdb-cQAqfAGiUGcD2A2tfc2FcW,30.0,4,2
Clementi,HDB 3 Room,306,Clementi Avenue 4,,306 Clementi Avenue 4,,,66,55,360000,https://www.99.co/singapore/sale/property/306-clementi-avenue-4-hdb-3tz9xe7ZAWuKEJzSfEYUE4,44.0,2,2
Hougang Central,HDB 4 Room,835,Hougang Central,,835 Hougang Central,,,109,68,680000,https://www.99.co/singapore/sale/property/835-hougang-central-hdb-2Y7QPrbzGv6Xe4XJpMtvE8,31.0,3,2
Yishun,HDB 4 Room,675D,Yishun Avenue 4,,675D Yishun Avenue 4,,,92,94,635000,https://www.99.co/singapore/sale/property/675d-yishun-avenue-4-hdb-fCxhJPL6YGRpUEbHzYV3nS,5.0,3,2
Haig,HDB 3 Room,10,Haig Road,,10 Haig Road,,,65,52,399000,https://www.99.co/singapore/sale/property/10-haig-road-hdb-B9KV3KKot287obwmp4hDhm,47.0,2,1
Ang Mo Kio,HDB 3 Room,112,Ang Mo Kio Avenue 4,,112 Ang Mo Kio Avenue 4,,,73,54,399000,https://www.99.co/singapore/sale/property/112-ang-mo-kio-avenue-4-hdb-BBsbEDw8Xwq2JERy6cA9de,45.0,2,2
Sumang Walk,HDB 2 Room,256A,Sumang Walk,,256A Sumang Walk,,,46,92,365000,https://www.99.co/singapore/sale/property/256a-sumang-walk-hdb-oKqaZ42E26XzWB5hE3yCrH,7.0,1Bed,1
Tampines,HDB 4 Room,873,Tampines,,873 Tamp,,,103,64,617000,https://www.99.co/singapore/sale/property/873-tampines-street-84-hdb-KRgNtdRft4GXkzMuHdHR4P,35.0,3,2
Lorong 8 Toa Payoh,HDB 2 Room,235,Lorong 8 Toa Payoh,,235 Lorong 8 Toa Payoh,,,65,52,368000,https://www.99.co/singapore/sale/property/235-lorong-8-toa-payoh-hdb-AMCCL5oxSa6htpio6QAbbH,47.0,3,1
Rivervale,HDB 5 Room,117C,Rivervale Drive,,117C Rivervale Drive,,,114,76,586700,https://www.99.co/singapore/sale/property/117c-rivervale-drive-hdb-eVzaknyotFo22zxoh36UEP,23.0,3,3
Edgefield,HDB 5 Room,181,Edgefield Plains,,181 Edgefield Plains,,,109,79,618000,https://www.99.co/singapore/sale/property/181-edgefield-plains-hdb-SofWQRRobcvUBM4yLXACzb,20.0,3,2
Henderson,HDB 5 Room,95C,Henderson Road,,95C Henderson Road,,,112,95,1390000,https://www.99.co/singapore/sale/property/95c-henderson-road-hdb-WwdSg2cjtKvRprLcFkGiWN,4.0,3,2
Dover,HDB 3 Room,1,Dover Road,,1 Dover Road,,,73,51,450000,https://www.99.co/singapore/sale/property/1-dover-road-hdb-4YtjHNkzZEuwu9ve8FcSAC,48.0,2,2
Jurong East,HDB 4 Room,316,Jurong East Street 32,,316 Jurong East Street 32,,,103,60,599000,https://www.99.co/singapore/sale/property/316-jurong-east-street-32-hdb-gU6QmbM4gtHLiz3a7VWoZq,39.0,3,2
Yishun,HDB 5 Room,124,Yishun Street 11,,124 Yishun Street 11,,,133,61,760000,https://www.99.co/singapore/sale/property/124-yishun-street-11-hdb-8X56vfePa4eXHoiCZcJPRj,38.0,4,2
Buangkok Crescent,HDB 3 Room,998B,Buangkok Crescent,,998B Buangkok Crescent,,,67,94,500000,https://www.99.co/singapore/sale/property/998b-buangkok-crescent-hdb-ivPxT2SaGazyEdKx7oqM3c,5.0,2,2
Saujana,HDB 5 Room,413,Saujana Road,,413 Saujana Road,,,121,64,580000,https://www.99.co/singapore/sale/property/413-saujana-road-hdb-2W92ZS9SCBQSH8rf9Qx8X2,35.0,4,2
Woodlands,HDB 5 Room,673,Woodlands Drive 71,,673 Woodlands Drive 71,,,109,76,699000,https://www.99.co/singapore/sale/property/673-woodlands-drive-71-hdb-Tz4BFSpGzBUzB7WZ5nc6Tk,23.0,3,2
Admiralty,HDB 5 Room,467,Admiralty Drive,,467 Admiralty Drive,,,115,77,638000,https://www.99.co/singapore/sale/property/467-admiralty-drive-hdb-QNSw5HMWjb4wGFyxH4wsZJ,22.0,3,2
Punggol Place,HDB 4 Room,306C,Punggol Place,,306C Punggol Place,,,92,88,760000,https://www.99.co/singapore/sale/property/306c-punggol-place-hdb-PaWkWwhHmtdL2gTjAJgqGx,11.0,3,2
Punggol Field,HDB 4 Room,270B,Punggol Field,,270B Punggol Field,,,96,89,750000,https://www.99.co/singapore/sale/property/270b-punggol-field-hdb-HzwjQCvwcFf7fhgSRkfNHF,10.0,3,2
Edgefield,HDB 4 Room,671A,Edgefield Plains,,671A Edgefield Plains,,,90,91,618000,https://www.99.co/singapore/sale/property/671a-edgefield-plains-hdb-FXtU9MNRWkZyTD42RVJeNx,8.0,3,2
