UID,Price,Type,Title,Links,Sub Heading
1643,"$1,200",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID676935,Common room at 325b Sengkang east way for rent! Aircon wifi! 
1644,"$4,699",Whole Unit , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID663952,3BR Condo at Pasir Ris for rent. 5mins to MRT
1645,"$3,000",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID578702,CS S3 Central Serviced studio with private bath & kitchen!
1646,$750,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID676925,Common room at 424c yishun avenue 11 for rent! Aircon wifi!
1647,"$1,400",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID676848,Master bed room Ensuite
1648,$900,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID676819,Rent Common Room
1649,"$3,500",Whole Unit , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID661672,Cosy Designed Condo 1+1Study +1 Store Room with Balcony
1650,$850,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676964,"Near Bt Panjang Mrt, Renovated Common room, Near Hillion Mall and Bukit Panjang Plaza"
1651,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID676963,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
1652,$700,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676962,"Good size common room, 3mins walk to Fajar Lrt, food courts, supermarket"
1653,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID676961,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
1654,"$1,450",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID676960,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
1655,"$2,100",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID676959,"Privacy common room, Above Tanjong Pagar Mrt, no owner for rent"
1656,"$3,400",Room for Rent , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID676958,"No owner, Huge Master rm w good size balcony & attached bathrm, Video Tour available on request"
1657,"$2,650",Room for Rent , River Valley,https://rentinsingapore.com.sg/rooms-for-rent/ID676957,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
1658,"$2,000",Room for Rent , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID676956,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
1659,"$1,180",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID429254,Master Room spacious Rooms for rent 
1660,"$1,000",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID677036,Common Room @ Chuan Park Condo @ Lorong Chuan! No owner!
1661,$800,Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID677025,4 Min walk distance to Pioneer MRT_Common Room
1662,$800,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID677042,Common Room for Rent at Blk 612 Woodlands Avenue 4. ( FEMALE ONLY ) NO AGENT FEE
1663,"$5,500",Whole Unit , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID677017,1 Bedroom Loft - Icon
1664,"$2,850",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID480582,Expats Lifestyle! Centrally located!CBD Big Furnish Room! Rent Negotiable
1665,"$2,100",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID645916,"Super High Floor ,Full Funrish Queen Room - City and MBS view - Raffles place MRT "
1666,"$7,200",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID646084,"Marina Bay Sands View , Full Furnish Studio unit with Kitchen . Downtown MRT"
1667,"$1,500",Room for Rent , Clementi,https://rentinsingapore.com.sg/rooms-for-rent/ID540613,CONDO MASTER BEDROOM FOR RENT @ Clementi Central
1668,$900,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID676992,Two common rooms at 450 yishun ring road for rent! Aircon wifi! 
1669,"$1,100",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID676989,Lorong Chuan MRT/Serangoon MRT/Chuan Park condo-common room * Avail 11 September
1670,"$2,650",Room for Rent , River Valley,https://rentinsingapore.com.sg/rooms-for-rent/ID677131,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
1671,"$2,000",Room for Rent , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID677130,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
1672,"$9,999",Whole Unit , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID677129,"Beautiful Sea & Pool view with nice huge patio , 4+1bedroom, The Coast"
1673,"$9,999",Whole Unit , Newton,https://rentinsingapore.com.sg/rooms-for-rent/ID677128,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
1674,"$9,999",Whole Unit , River Valley,https://rentinsingapore.com.sg/rooms-for-rent/ID677127,"Nice layout Penthouse 5Bedrooms + 1 Family beside CBD, Mrt, Clarke Quay, Aspen Heights"
1675,"$6,000",Room for Rent , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID677126,4bedrooms at Hedges Park Condominium with Huge Patio and Nice Pool View
1676,"$6,500",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID677125,"Beside Orchard Road, 1Bedroom High Ceiling, 1bathroom, Approximately 904sqft, Near Somerset Mrt"
1677,"$5,500",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID677124,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
1678,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID677123,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
1679,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID677122,2Bedroom with Attic + 2Bathroom + Good size Balcony Partial Furnished come with Private Lift
1680,$800,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID678421,NO OWNER -ROOM SHARE at Yishun for male/female- whatsapp 9455...
1681,"$1,000",Room for Rent , Balestier,https://rentinsingapore.com.sg/rooms-for-rent/ID678418,"Air con room at Jalan Bahagia ,near Toa payoh mrt - whatsapp 9455..."
1682,"$1,200",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID678355,Common Room in Ang Mo Kio Ave 4
1683,$850,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID678353,Common Room at Blk 689E Woodlands Drive 75. (SINGLE PAX ONLY) NO AGENT FEE
1684,"$1,300",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID678417,Near Woodleigh MRT! Common room at 207a Woodleigh link for rent! Aircon wifi! 
1685,"$1,000",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID678409,Two common rooms at 503 woodlands drive 14 for rent! Aircon wifi! 
1686,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID678406,🍏🍎🍏bk 428 A.Mo.Kio (MRT) $1000 single man🍏🍎🍏
1687,"$1,400",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID678405,🍏🍎🍏Master/Rm Bk 136 Bt.Batok ($1400) all races🍏🍎🍏
1688,"$2,600",Whole Unit , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID678404,🍏🍎🍏Two bedroom-Bk 9H Lakeside Towers($2600) immediately 🍏🍎🍏
1689,"$2,600",Whole Unit , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID678403,🍏🍎🍏2bedroom Unit -Bk 19 Teck Whye ($2600) End September 🍏🍎🍏
1690,"$3,200",Whole Unit , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID676894,"HDB Whole Unit 2 Bedroom, 2 Bathroom - 6 Months Lease"
1691,$550,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID676912,Share Room Tampines East
1692,"$1,800",Room for Rent , Newton,https://rentinsingapore.com.sg/rooms-for-rent/ID676914,strictly single lady  
1693,"$1,200",Room for Rent , Holland Village,https://rentinsingapore.com.sg/rooms-for-rent/ID676909,BLK HOLLAND DRIVE SINGLE ROOM
1694,$600,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID676913,Common Room ready By September 1
1695,"$1,778",Room for Rent , River Valley,https://rentinsingapore.com.sg/rooms-for-rent/ID676852,Aspen Heights / Condo Rental Singapore City/ Orchard/ Fort Canning/Clarke Quay/ Dhoby Ghaut
1696,"$1,300",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID676870,Female room at Blk 16 Taman Ho Swee
1697,"$1,000",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID676879,Common room for rent
1698,"$2,500",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID676899,Nice beautiful condo 
1699,"$1,000",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID676878,Common Room for Rent at Blk 147 Rivervale Crescent. Near to Rumbia LRT! NO AGENT FEE
1700,"$1,200",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID677496,Blk 621 Hougang - $1200/2 pax ; $1000 for 1 pax (AIRCON + WIFI) 
1701,$950,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID677495,Blk 211 AMK - walk to AMK mrt - $950 for 2 guys ; $750 for 1 guy (WiFi)
1702,"$1,900",Room for Rent , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID551090,371_NoAgtFees NO OWNER APARTMENT with BALCONY 8 mins walk to Farrer Park MRT  Big Master Room + Maid
1703,$750,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID677494,Blk 211 AMK - walk to AMK mrt - $950 for 2 guys ; $750 for 1 guy (WiFi)
1704,$650,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID677493,"Blk 229 Pasir Ris - $650 for 1 guy with WiFi, no aircon "
1705,$650,Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID677491,"Blk 229 Pasir Ris - $650 for 1 guy with WiFi, no aircon "
1706,$750,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID677490,Blk 283 Bt Batok - $750 for 1 lady (WiFi) 
1707,"$1,000",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID677489,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
1708,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID677488,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
1709,"$1,400",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID677487,Renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady 
1710,"$4,900",Whole Unit , Queenstown,https://rentinsingapore.com.sg/rooms-for-rent/ID676823,Whole unit 1345sq ft 3 Bedrooms@Tiong Bahru 
1711,$900,Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID676833,Common Room in Blk 299A Compassvale St. For rent!
1712,"$1,000",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID676822,Common Room for rent at Blk 354 Hougang
1713,"$2,200",Room for Rent , Simei,https://rentinsingapore.com.sg/rooms-for-rent/ID676837,Master bedroom for 2 pax at Double Bay Resi
1714,$700,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID676838,Common Room @ woodlands Street 32 BLK 321!
1715,$850,Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID676836,2 x Common Room @ Fernvale Road BLK 409B!
1716,"$1,300",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID665844,Spacious Common Room for rent close to Tampines West Market/Temasek Poly
1717,$950,Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID676785,Common bedroom for rent
1718,"$1,300",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID676792,Room for rent nearby Mayflower MRT at Ang Mo Kio
1719,"$2,000",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID676795,Luxurious and cosy 2-Bedroom Condominium with Master Bedroom and Ensuite Bathroom
1720,$850,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID676796,Common Room in Jurong East 
1721,$700,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID676798,Common room - Tampines east
1722,"$1,300",Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID676799,Master bedroom for rent
1723,"$3,700",Whole Unit , Chinatown,https://rentinsingapore.com.sg/rooms-for-rent/ID676803,1-bedroom Apartment @ Boat Quay
1724,"$1,000",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID676810,Common Room for Rent at Blk 104 Woodlands Street 13. Near to Woodlands MRT! NO AGENT FEE
1725,$750,Room for Rent , Marsiling,https://rentinsingapore.com.sg/rooms-for-rent/ID633622,Common bedroom near Marsiling MRT
1726,$950,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID676808,Common room at 461 tampines street 44 for rent! Aircon wifi! Cooking allowed!
1727,$650,Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID532729,Room for Rent
1728,$700,Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID201361,Common room for ladies or female students or female nurses
1729,"$2,780",Room for Rent , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID201408,Giant Master Suite near Orchard/Great World/Somerset ! 
1730,"$1,300",Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676874,Master room at 137 petir road for rent! Aircon available! 
1731,"$1,300",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID676867,Common room at Orchid Park (81 yishun street 81) for rent! Aircon wifi! 
1732,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID676866,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
1733,$850,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676865,"Near Bt Panjang Mrt, Renovated Common room, Near Hillion Mall and Bukit Panjang Plaza"
1734,$700,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676864,"Good size common room, 3mins walk to Fajar Lrt, food courts, supermarket"
1735,"$2,100",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID676863,"Privacy common room, Above Tanjong Pagar Mrt, no owner for rent"
1736,"$3,400",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID676862,"No owner, Huge Master rm w good size balcony & attached bathrm, Video Tour available on request"
1737,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID676861,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
1738,"$1,450",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID676860,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
1739,"$2,650",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID676859,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
1740,"$2,000",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID676858,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
1741,"$1,100",Room for Rent , Sembawang,https://rentinsingapore.com.sg/rooms-for-rent/ID653366,公寓普通房
1742,"$1,190",Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID577748,Rochor/Bugis MRT Furnished Common Room for Rent_8118..._No Agent Fees ($990 Excl PUB for 1 pax)
1743,"$1,430",Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID589945,Pioneer MRT/NTU (Yunnan Garden) Fully Furnished Master Room for rent_8118..._ No Agent Fees
1744,"$1,450",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID665783,Serangoon MRT/NEX Mall (Recreation Lane) Furnished Master Room for Rent_8118..._No Agent Fees
1745,"$2,500",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID676829,Master bedroom for rent
1746,"$1,500",Room for Rent , Bukit Merah,https://rentinsingapore.com.sg/rooms-for-rent/ID676841,Common room at central location for rental
1747,"$1,100",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID676816,Common Room for Rent at Blk 766 Woodlands Circle. (MALES ONLY) NO AGENT FEE
1748,"$1,000",Room for Rent , Seletar,https://rentinsingapore.com.sg/rooms-for-rent/ID676831,468A Fernvale common room rental!
1749,$900,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID676826,Common Room at Blk 528 Jelapang for rent!
1750,"$3,600",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID560199,Newly Furnished Big Room with Wonderful Marina Bay Sands View - Downtown MRT 
1751,"$6,900",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID547038,Stunning Marina bay sands view - 3 bedroom Unit . Above #42 level . Downtown MRT
1752,"$2,250",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID503239,Spacious Room in 3 bedroom Unit - Expats Flatmates  - Raffles place/Downtown MRT
1753,"$2,600",Whole Unit , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID677345,2 bedder @ Blk 19 Teck Whye - $2600 
1754,"$1,000",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID677344,Renovated room @ Blk 428 AMK - $1000 /1 guy (Aircon + WiFi) - walk to MRT 
1755,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID677343,Blk 428 Ang Mo Kio - renovated room - $1000 for 1 guy - walk to AMK mrt 
1756,$800,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID677342,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
1757,$600,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID677341,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
1758,"$1,400",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID677340,Renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady 
1759,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID677339,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
1760,"$2,300",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID545265,Raffles Place MRT - Big Queen Room with Wonderful Views .CBD Downtown 
1761,"$7,500",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID568698,"Bay View And Sea View ,Super High Floor Two Bedroom Unit - Full Furnish"
1762,"$3,600",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID613823,"Excellent Marina Bay Sands View - Super High Floor Unit , Queen Room for Rent - Just inside CBD"
1763,"$1,900",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID613831,Tiong Bahru MRT - Big Queen Room for Rent 
